,주문자ID,17년1분기,17년2분기,17년3분기,17년4분기,18년1분기,18년2분기,18년3분기,18년4분기,19년1분기,19년2분기
5071,unsinged_174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5072,unsinged_175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5073,unsinged_176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
5074,unsinged_177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5075,unsinged_178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
5076,unsinged_179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
5077,unsinged_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5078,unsinged_180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5079,unsinged_181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
5080,unsinged_182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
5081,unsinged_183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5082,unsinged_184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
5083,unsinged_185,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0
5084,unsinged_186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5085,unsinged_187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5086,unsinged_188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5087,unsinged_189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5088,unsinged_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5089,unsinged_190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5090,unsinged_191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5091,unsinged_192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5092,unsinged_193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5093,unsinged_194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5094,unsinged_195,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0
5095,unsinged_196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
5096,unsinged_197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5097,unsinged_198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5098,unsinged_199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
5099,unsinged_2,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0
5100,unsinged_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
5101,unsinged_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5102,unsinged_201,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0
5103,unsinged_202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0
5104,unsinged_203,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
5105,unsinged_204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5106,unsinged_205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5107,unsinged_206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
5108,unsinged_207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5109,unsinged_208,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0
5110,unsinged_209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
5111,unsinged_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5112,unsinged_210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5113,unsinged_211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
5114,unsinged_212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0
5115,unsinged_213,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
5116,unsinged_214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
5117,unsinged_215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
5118,unsinged_216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5119,unsinged_217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5120,unsinged_218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5121,unsinged_219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5122,unsinged_22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0
5123,unsinged_220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5124,unsinged_221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
5125,unsinged_222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
5126,unsinged_223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5127,unsinged_224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5128,unsinged_225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5129,unsinged_226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5130,unsinged_227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5131,unsinged_228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5132,unsinged_229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5133,unsinged_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0
5134,unsinged_230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
5135,unsinged_231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5136,unsinged_232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5137,unsinged_233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5138,unsinged_234,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0
5139,unsinged_235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5140,unsinged_236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5141,unsinged_237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5142,unsinged_238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5143,unsinged_239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5144,unsinged_24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0
5145,unsinged_240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
5146,unsinged_241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5147,unsinged_242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
5148,unsinged_243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5149,unsinged_244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
5150,unsinged_245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
5151,unsinged_246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5152,unsinged_247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5153,unsinged_248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5154,unsinged_249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5155,unsinged_25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
5156,unsinged_250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5157,unsinged_251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5158,unsinged_252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
5159,unsinged_253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5160,unsinged_254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5161,unsinged_255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5162,unsinged_256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5163,unsinged_257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5164,unsinged_258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5165,unsinged_259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
5166,unsinged_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0
5167,unsinged_260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5168,unsinged_261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5169,unsinged_262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5170,unsinged_263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5171,unsinged_264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5172,unsinged_265,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
5173,unsinged_266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5174,unsinged_267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5175,unsinged_268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5176,unsinged_269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5177,unsinged_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5178,unsinged_270,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
5179,unsinged_271,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0
5180,unsinged_272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5181,unsinged_273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5182,unsinged_274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5183,unsinged_275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5184,unsinged_276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
5185,unsinged_277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5186,unsinged_278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5187,unsinged_279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5188,unsinged_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5189,unsinged_280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
5190,unsinged_281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0
5191,unsinged_282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5192,unsinged_283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
5193,unsinged_284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5194,unsinged_285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5195,unsinged_286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5196,unsinged_287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
5197,unsinged_288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5198,unsinged_289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5199,unsinged_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5200,unsinged_290,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
5201,unsinged_291,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
5202,unsinged_292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5203,unsinged_293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5204,unsinged_294,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
5205,unsinged_295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
5206,unsinged_296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5207,unsinged_297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
5208,unsinged_298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5209,unsinged_299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5210,unsinged_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5211,unsinged_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
5212,unsinged_300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5213,unsinged_301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5214,unsinged_302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5215,unsinged_303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5216,unsinged_304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5217,unsinged_305,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0
5218,unsinged_306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
5219,unsinged_307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5220,unsinged_308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5221,unsinged_309,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0
5222,unsinged_31,0.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,3.0,0.0
5223,unsinged_310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5224,unsinged_311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
5225,unsinged_312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5226,unsinged_313,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0
5227,unsinged_314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5228,unsinged_315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,unsinged_316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5230,unsinged_317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5231,unsinged_318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5232,unsinged_319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5233,unsinged_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
5234,unsinged_320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5235,unsinged_321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5236,unsinged_322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5237,unsinged_323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5238,unsinged_324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5239,unsinged_325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5240,unsinged_326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5241,unsinged_327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5242,unsinged_328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5243,unsinged_329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5244,unsinged_33,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.0
5245,unsinged_330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5246,unsinged_331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5247,unsinged_332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5248,unsinged_333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5249,unsinged_334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5250,unsinged_335,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0
5251,unsinged_336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5252,unsinged_337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5253,unsinged_338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5254,unsinged_339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
5255,unsinged_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5256,unsinged_340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5257,unsinged_341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5258,unsinged_342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
5259,unsinged_343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5260,unsinged_344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5261,unsinged_345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5262,unsinged_346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5263,unsinged_347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5264,unsinged_348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5265,unsinged_349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
5266,unsinged_35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5267,unsinged_350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5268,unsinged_351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5269,unsinged_352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5270,unsinged_353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5271,unsinged_354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5272,unsinged_355,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0
5273,unsinged_356,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
5274,unsinged_357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5275,unsinged_358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5276,unsinged_359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5277,unsinged_36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5278,unsinged_360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5279,unsinged_361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5280,unsinged_362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5281,unsinged_363,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0
5282,unsinged_364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
5283,unsinged_365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5284,unsinged_366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5285,unsinged_367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5286,unsinged_368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5287,unsinged_369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5288,unsinged_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5289,unsinged_370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5290,unsinged_371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5291,unsinged_372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5292,unsinged_373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5293,unsinged_374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5294,unsinged_375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5295,unsinged_376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
5296,unsinged_377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5297,unsinged_378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5298,unsinged_379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5299,unsinged_38,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
5300,unsinged_380,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
5301,unsinged_381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5302,unsinged_382,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0
5303,unsinged_383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5304,unsinged_384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5305,unsinged_385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
5306,unsinged_386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5307,unsinged_387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5308,unsinged_388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5309,unsinged_389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5310,unsinged_39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
5311,unsinged_390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5312,unsinged_391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5313,unsinged_392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5314,unsinged_393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5315,unsinged_394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5316,unsinged_395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5317,unsinged_396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5318,unsinged_397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5319,unsinged_398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5320,unsinged_399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5321,unsinged_4,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,1.0
5322,unsinged_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
5323,unsinged_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5324,unsinged_401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5325,unsinged_402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5326,unsinged_403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5327,unsinged_404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5328,unsinged_405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5329,unsinged_406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5330,unsinged_407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5331,unsinged_408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5332,unsinged_409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5333,unsinged_41,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
5334,unsinged_410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5335,unsinged_411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5336,unsinged_412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5337,unsinged_413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5338,unsinged_414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5339,unsinged_415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5340,unsinged_416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5341,unsinged_417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
5342,unsinged_418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
5343,unsinged_419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5344,unsinged_42,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,3.0
5345,unsinged_420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5346,unsinged_421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5347,unsinged_422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5348,unsinged_423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
