주문자ID,17년1분기,17년2분기,17년3분기,17년4분기,18년1분기,18년2분기,18년3분기,18년4분기,19년1분기,19년2분기
unsinged_360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121920.0
unsinged_361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0
unsinged_362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79620.0
unsinged_363,0.0,0.0,0.0,0.0,0.0,208200.0,208200.0,0.0,0.0,119340.0
unsinged_364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140690.0,0.0,34680.0
unsinged_365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75200.0
unsinged_366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18400.0
unsinged_367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260450.0
unsinged_368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75820.0
unsinged_369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60720.0
unsinged_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132500.0,0.0
unsinged_370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154000.0
unsinged_371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18380.0
unsinged_372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0
unsinged_373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61900.0
unsinged_374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118250.0
unsinged_375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63620.0
unsinged_376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624355.0,0.0,3670.0
unsinged_377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115650.0
unsinged_378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135890.0
unsinged_379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54550.0
unsinged_38,0.0,106200.0,0.0,0.0,0.0,0.0,0.0,0.0,133000.0,0.0
unsinged_380,0.0,0.0,0.0,0.0,0.0,0.0,78800.0,0.0,0.0,63070.0
unsinged_381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194920.0
unsinged_382,0.0,0.0,0.0,0.0,0.0,356130.0,238590.0,0.0,0.0,287060.0
unsinged_383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11010.0
unsinged_384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269860.0
unsinged_385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153620.0,0.0,61900.0
unsinged_386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206600.0
unsinged_387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71640.0
unsinged_388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99350.0
unsinged_389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239050.0
unsinged_39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382300.0,126140.0
unsinged_390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198690.0
unsinged_391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18400.0
unsinged_392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170870.0
unsinged_393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0
unsinged_394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70500.0
unsinged_395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42510.0
unsinged_396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69800.0
unsinged_397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39400.0
unsinged_398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115700.0
unsinged_399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17300.0
unsinged_4,0.0,0.0,0.0,0.0,0.0,315200.0,962320.0,1297230.0,636730.0,63070.0
unsinged_40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473090.0,189210.0
unsinged_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75820.0
unsinged_401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32220.0
unsinged_402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0
unsinged_403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127390.0
unsinged_404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88350.0
unsinged_405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0
unsinged_406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75820.0
unsinged_407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126140.0
unsinged_408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49700.0
unsinged_409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185700.0
unsinged_41,0.0,0.0,0.0,0.0,0.0,0.0,1326960.0,735240.0,967740.0,462310.0
unsinged_410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6430.0
unsinged_411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176540.0
unsinged_412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190220.0
unsinged_413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60900.0
unsinged_414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61900.0
unsinged_415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57220.0
unsinged_416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76300.0
unsinged_417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352740.0
unsinged_418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190970.0
unsinged_419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0
unsinged_42,0.0,0.0,0.0,0.0,184800.0,1129500.0,1284480.0,1121310.0,613070.0,191270.0
unsinged_420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80500.0
unsinged_421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12750.0
unsinged_422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63620.0
unsinged_423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57220.0
unsinged_424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118250.0
unsinged_425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134740.0
unsinged_426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294690.0,0.0,87410.0
unsinged_427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79620.0
unsinged_428,0.0,0.0,0.0,0.0,0.0,55480.0,91940.0,124630.0,0.0,31900.0
unsinged_429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7720.0
unsinged_43,0.0,0.0,0.0,0.0,51500.0,496360.0,181620.0,113520.0,210520.0,48500.0
unsinged_430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67300.0
unsinged_431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78140.0
unsinged_432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500.0
unsinged_433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51700.0
unsinged_434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318820.0
unsinged_435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116300.0
unsinged_436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.0
unsinged_437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22020.0
unsinged_438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61600.0
unsinged_439,0.0,191600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98600.0
unsinged_44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216320.0,0.0
unsinged_440,0.0,0.0,0.0,0.0,123800.0,0.0,0.0,0.0,0.0,0.0
unsinged_441,0.0,0.0,0.0,0.0,206140.0,0.0,0.0,0.0,0.0,0.0
unsinged_442,0.0,0.0,0.0,0.0,78100.0,0.0,0.0,0.0,0.0,0.0
unsinged_443,0.0,0.0,0.0,0.0,96850.0,0.0,0.0,0.0,0.0,0.0
unsinged_444,0.0,0.0,0.0,56100.0,112200.0,0.0,0.0,0.0,0.0,0.0
unsinged_445,0.0,0.0,0.0,0.0,155650.0,0.0,0.0,0.0,0.0,0.0
unsinged_446,0.0,0.0,0.0,0.0,73460.0,0.0,0.0,0.0,0.0,0.0
unsinged_447,0.0,162100.0,0.0,0.0,58960.0,0.0,0.0,0.0,0.0,0.0
unsinged_448,0.0,0.0,0.0,0.0,53900.0,0.0,0.0,0.0,0.0,0.0
unsinged_449,0.0,0.0,0.0,0.0,107800.0,0.0,0.0,0.0,0.0,0.0
unsinged_45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74120.0,0.0
unsinged_450,0.0,0.0,0.0,0.0,53900.0,0.0,0.0,0.0,0.0,0.0
unsinged_451,0.0,0.0,0.0,0.0,18450.0,0.0,0.0,0.0,0.0,0.0
unsinged_452,0.0,0.0,0.0,0.0,275000.0,0.0,0.0,0.0,0.0,0.0
unsinged_453,0.0,0.0,0.0,0.0,287150.0,0.0,0.0,0.0,0.0,0.0
unsinged_454,0.0,0.0,138640.0,220120.0,73460.0,0.0,0.0,0.0,0.0,0.0
unsinged_455,0.0,0.0,0.0,0.0,1885055.0,1362000.0,1624100.0,497970.0,0.0,0.0
unsinged_456,0.0,0.0,0.0,0.0,191400.0,0.0,0.0,0.0,0.0,0.0
unsinged_457,0.0,0.0,0.0,0.0,91300.0,0.0,0.0,0.0,0.0,0.0
unsinged_458,0.0,0.0,0.0,0.0,300960.0,33920.0,0.0,0.0,0.0,0.0
unsinged_459,0.0,0.0,0.0,0.0,96850.0,0.0,104600.0,0.0,0.0,0.0
unsinged_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316880.0,231330.0,167890.0
unsinged_460,0.0,0.0,0.0,0.0,209000.0,0.0,0.0,0.0,0.0,0.0
unsinged_461,0.0,0.0,0.0,0.0,30680.0,0.0,0.0,0.0,0.0,0.0
unsinged_462,0.0,0.0,0.0,0.0,94600.0,0.0,0.0,0.0,0.0,0.0
unsinged_463,0.0,0.0,0.0,0.0,207020.0,0.0,0.0,0.0,0.0,0.0
unsinged_464,0.0,0.0,366000.0,293840.0,146920.0,0.0,0.0,0.0,0.0,0.0
unsinged_465,0.0,0.0,0.0,0.0,82500.0,0.0,0.0,0.0,0.0,0.0
unsinged_466,0.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,0.0
unsinged_467,0.0,0.0,0.0,0.0,73530.0,0.0,0.0,0.0,0.0,0.0
unsinged_468,0.0,0.0,0.0,0.0,118850.0,0.0,0.0,0.0,0.0,0.0
unsinged_469,0.0,0.0,0.0,0.0,740600.0,485300.0,120710.0,0.0,0.0,0.0
unsinged_47,0.0,0.0,0.0,0.0,0.0,0.0,192390.0,56760.0,578390.0,616460.0
unsinged_470,0.0,0.0,0.0,0.0,14600.0,0.0,0.0,0.0,0.0,0.0
unsinged_471,0.0,0.0,0.0,0.0,79420.0,0.0,0.0,0.0,0.0,0.0
unsinged_472,0.0,81000.0,0.0,0.0,86240.0,0.0,0.0,0.0,0.0,0.0
unsinged_473,0.0,0.0,0.0,0.0,53900.0,0.0,0.0,0.0,0.0,0.0
unsinged_474,0.0,0.0,0.0,0.0,56980.0,0.0,0.0,0.0,0.0,0.0
unsinged_475,0.0,0.0,0.0,0.0,96850.0,0.0,0.0,0.0,0.0,0.0
unsinged_476,0.0,0.0,0.0,0.0,165220.0,0.0,0.0,0.0,0.0,0.0
unsinged_477,0.0,0.0,0.0,0.0,107800.0,0.0,0.0,0.0,0.0,0.0
unsinged_478,0.0,0.0,0.0,0.0,78650.0,0.0,0.0,0.0,0.0,0.0
unsinged_479,0.0,0.0,0.0,0.0,21200.0,0.0,0.0,0.0,0.0,0.0
unsinged_48,0.0,0.0,0.0,0.0,0.0,0.0,257590.0,86790.0,86790.0,0.0
unsinged_480,0.0,0.0,0.0,0.0,78650.0,0.0,0.0,0.0,0.0,0.0
unsinged_481,0.0,0.0,0.0,0.0,391200.0,0.0,119000.0,0.0,0.0,0.0
unsinged_482,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,0.0,0.0
unsinged_483,0.0,0.0,0.0,0.0,84700.0,0.0,0.0,0.0,0.0,0.0
unsinged_484,0.0,0.0,0.0,0.0,231300.0,0.0,0.0,0.0,0.0,0.0
unsinged_485,0.0,0.0,0.0,0.0,152950.0,0.0,0.0,0.0,0.0,0.0
unsinged_486,0.0,0.0,0.0,108900.0,52800.0,0.0,0.0,0.0,0.0,0.0
unsinged_487,0.0,0.0,0.0,237700.0,118850.0,0.0,0.0,0.0,0.0,0.0
unsinged_488,0.0,0.0,0.0,0.0,263260.0,0.0,0.0,0.0,0.0,0.0
unsinged_489,0.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,0.0
unsinged_49,0.0,0.0,0.0,0.0,0.0,0.0,71450.0,0.0,220940.0,0.0
unsinged_490,0.0,0.0,0.0,0.0,270600.0,0.0,0.0,0.0,0.0,0.0
unsinged_491,0.0,0.0,0.0,0.0,96800.0,0.0,0.0,0.0,0.0,0.0
unsinged_492,0.0,0.0,0.0,0.0,96800.0,0.0,0.0,0.0,0.0,0.0
unsinged_493,0.0,0.0,0.0,0.0,153560.0,99920.0,0.0,0.0,0.0,0.0
unsinged_494,0.0,0.0,0.0,0.0,217800.0,107900.0,107900.0,132500.0,0.0,0.0
unsinged_495,0.0,0.0,0.0,0.0,116600.0,0.0,0.0,0.0,0.0,0.0
unsinged_496,0.0,0.0,0.0,0.0,108900.0,0.0,0.0,0.0,0.0,0.0
unsinged_497,0.0,0.0,0.0,0.0,167200.0,0.0,0.0,0.0,0.0,0.0
unsinged_498,0.0,0.0,0.0,0.0,22660.0,0.0,0.0,0.0,0.0,0.0
unsinged_499,0.0,0.0,0.0,0.0,116600.0,0.0,107900.0,0.0,0.0,0.0
unsinged_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174240.0,228690.0,0.0
unsinged_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68970.0,0.0
unsinged_500,0.0,0.0,21110.0,89030.0,20900.0,0.0,0.0,0.0,0.0,0.0
unsinged_501,0.0,0.0,0.0,0.0,248600.0,0.0,0.0,0.0,0.0,0.0
unsinged_502,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0
unsinged_503,0.0,0.0,0.0,0.0,76000.0,0.0,0.0,0.0,0.0,0.0
unsinged_504,0.0,0.0,0.0,0.0,91300.0,0.0,0.0,0.0,0.0,0.0
unsinged_505,0.0,0.0,0.0,0.0,32450.0,0.0,0.0,0.0,0.0,0.0
unsinged_506,0.0,0.0,0.0,0.0,49500.0,0.0,0.0,0.0,0.0,0.0
unsinged_507,0.0,0.0,0.0,0.0,147400.0,73700.0,0.0,0.0,0.0,0.0
unsinged_508,0.0,0.0,0.0,0.0,75900.0,0.0,0.0,0.0,0.0,0.0
unsinged_509,0.0,0.0,0.0,0.0,15950.0,0.0,0.0,0.0,0.0,0.0
unsinged_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165540.0,0.0
unsinged_510,0.0,0.0,0.0,220360.0,56100.0,0.0,0.0,0.0,0.0,0.0
unsinged_511,0.0,0.0,0.0,0.0,103400.0,122200.0,0.0,0.0,0.0,0.0
unsinged_512,0.0,0.0,0.0,0.0,74800.0,0.0,0.0,0.0,0.0,0.0
unsinged_513,0.0,0.0,0.0,0.0,108900.0,0.0,73850.0,0.0,0.0,0.0
unsinged_514,0.0,0.0,0.0,0.0,116600.0,0.0,0.0,0.0,0.0,0.0
unsinged_515,0.0,0.0,0.0,0.0,74800.0,0.0,0.0,0.0,0.0,0.0
unsinged_516,0.0,0.0,0.0,0.0,93500.0,0.0,0.0,0.0,0.0,0.0
unsinged_517,0.0,0.0,0.0,0.0,73700.0,0.0,107320.0,570460.0,0.0,0.0
unsinged_518,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0
unsinged_519,0.0,0.0,0.0,96850.0,103400.0,0.0,0.0,0.0,0.0,0.0
unsinged_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56760.0,0.0
unsinged_520,0.0,0.0,0.0,0.0,45100.0,0.0,0.0,0.0,0.0,0.0
unsinged_521,0.0,0.0,0.0,0.0,129300.0,0.0,0.0,0.0,0.0,0.0
unsinged_522,0.0,0.0,0.0,0.0,130000.0,0.0,60540.0,0.0,0.0,0.0
unsinged_523,0.0,0.0,0.0,0.0,117500.0,0.0,0.0,0.0,0.0,0.0
unsinged_524,0.0,0.0,0.0,0.0,53000.0,0.0,0.0,0.0,0.0,0.0
unsinged_525,0.0,0.0,80000.0,60100.0,253000.0,875300.0,134690.0,0.0,0.0,0.0
unsinged_526,0.0,0.0,0.0,0.0,25410.0,0.0,0.0,0.0,0.0,0.0
unsinged_527,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
unsinged_528,0.0,0.0,73200.0,0.0,77000.0,0.0,0.0,0.0,0.0,0.0
unsinged_529,0.0,0.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0
unsinged_53,0.0,0.0,0.0,0.0,0.0,156170.0,462280.0,458400.0,504870.0,123800.0
unsinged_530,0.0,0.0,0.0,0.0,52000.0,0.0,0.0,0.0,0.0,0.0
unsinged_531,0.0,0.0,0.0,0.0,51500.0,139340.0,139340.0,113520.0,0.0,0.0
unsinged_532,0.0,0.0,0.0,0.0,108900.0,0.0,0.0,0.0,0.0,0.0
unsinged_533,0.0,0.0,0.0,0.0,93500.0,0.0,0.0,0.0,0.0,0.0
unsinged_534,0.0,0.0,0.0,0.0,64000.0,0.0,141120.0,0.0,0.0,0.0
unsinged_535,0.0,0.0,0.0,0.0,166000.0,0.0,0.0,0.0,0.0,0.0
unsinged_536,0.0,0.0,0.0,0.0,74000.0,104000.0,0.0,0.0,0.0,0.0
unsinged_537,0.0,0.0,0.0,0.0,108900.0,0.0,0.0,0.0,0.0,0.0
unsinged_538,0.0,0.0,0.0,0.0,103400.0,0.0,104600.0,124250.0,0.0,0.0
unsinged_539,0.0,0.0,0.0,0.0,93500.0,0.0,0.0,0.0,0.0,0.0
unsinged_54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335500.0,0.0
unsinged_540,0.0,0.0,0.0,0.0,143000.0,0.0,0.0,0.0,0.0,0.0
unsinged_541,0.0,0.0,0.0,0.0,164500.0,148000.0,0.0,0.0,0.0,0.0
unsinged_542,0.0,0.0,0.0,160420.0,92560.0,0.0,0.0,0.0,0.0,0.0
unsinged_543,0.0,0.0,0.0,0.0,52000.0,0.0,0.0,0.0,0.0,0.0
unsinged_544,0.0,0.0,0.0,0.0,84000.0,0.0,0.0,0.0,0.0,0.0
unsinged_545,0.0,0.0,0.0,0.0,44000.0,0.0,0.0,0.0,0.0,0.0
unsinged_546,0.0,0.0,0.0,0.0,68400.0,0.0,0.0,0.0,0.0,0.0
unsinged_547,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0
unsinged_548,0.0,0.0,0.0,0.0,64000.0,0.0,70500.0,215160.0,0.0,0.0
unsinged_549,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0
unsinged_55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72270.0,0.0
unsinged_550,0.0,0.0,0.0,0.0,0.0,123760.0,0.0,0.0,0.0,0.0
unsinged_551,0.0,0.0,0.0,0.0,0.0,94600.0,0.0,0.0,0.0,0.0
unsinged_552,0.0,0.0,0.0,0.0,0.0,148000.0,0.0,0.0,0.0,0.0
unsinged_553,0.0,0.0,0.0,0.0,0.0,53000.0,0.0,0.0,0.0,0.0
unsinged_554,0.0,0.0,0.0,0.0,0.0,72600.0,0.0,0.0,0.0,0.0
unsinged_555,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0
unsinged_556,0.0,0.0,0.0,0.0,0.0,74000.0,0.0,0.0,0.0,0.0
unsinged_557,0.0,0.0,0.0,0.0,0.0,103400.0,0.0,0.0,0.0,0.0
unsinged_558,0.0,0.0,0.0,0.0,0.0,50800.0,0.0,0.0,0.0,0.0
unsinged_559,0.0,0.0,0.0,0.0,0.0,53000.0,0.0,0.0,0.0,0.0
unsinged_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391050.0,99660.0,0.0
unsinged_560,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0
unsinged_561,0.0,0.0,0.0,0.0,0.0,214000.0,0.0,0.0,0.0,0.0
unsinged_562,0.0,0.0,0.0,0.0,0.0,232000.0,0.0,0.0,0.0,0.0
unsinged_563,0.0,0.0,0.0,0.0,0.0,53000.0,0.0,0.0,0.0,0.0
unsinged_564,0.0,0.0,0.0,0.0,0.0,51500.0,0.0,0.0,0.0,0.0
unsinged_565,0.0,0.0,0.0,0.0,0.0,148000.0,0.0,0.0,0.0,0.0
unsinged_566,0.0,0.0,96850.0,0.0,0.0,103400.0,0.0,0.0,0.0,0.0
unsinged_567,0.0,0.0,0.0,0.0,0.0,377300.0,0.0,0.0,0.0,0.0
unsinged_568,0.0,0.0,0.0,0.0,0.0,220000.0,109600.0,0.0,0.0,0.0
unsinged_569,0.0,0.0,0.0,0.0,0.0,179680.0,169600.0,0.0,0.0,0.0
unsinged_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107580.0,0.0
unsinged_570,0.0,0.0,0.0,0.0,0.0,73700.0,81350.0,0.0,0.0,0.0
unsinged_571,0.0,0.0,0.0,0.0,0.0,51500.0,0.0,0.0,0.0,0.0
unsinged_572,0.0,0.0,0.0,0.0,0.0,310400.0,0.0,0.0,0.0,0.0
unsinged_573,0.0,0.0,0.0,0.0,0.0,294780.0,0.0,75240.0,0.0,0.0
unsinged_574,0.0,0.0,0.0,0.0,0.0,74000.0,0.0,72270.0,0.0,0.0
unsinged_575,0.0,0.0,0.0,0.0,0.0,72600.0,0.0,0.0,0.0,0.0
unsinged_576,0.0,0.0,0.0,0.0,0.0,67000.0,0.0,0.0,0.0,0.0
unsinged_577,0.0,0.0,0.0,0.0,0.0,189900.0,0.0,0.0,0.0,0.0
unsinged_578,0.0,0.0,0.0,0.0,0.0,53000.0,0.0,0.0,0.0,0.0
unsinged_579,0.0,0.0,0.0,0.0,0.0,44000.0,0.0,0.0,0.0,0.0
unsinged_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240020.0,0.0
unsinged_580,0.0,0.0,0.0,0.0,0.0,72000.0,0.0,0.0,0.0,0.0
unsinged_581,0.0,0.0,0.0,0.0,0.0,108900.0,0.0,0.0,0.0,0.0
unsinged_582,0.0,0.0,0.0,0.0,0.0,72000.0,0.0,0.0,0.0,0.0
unsinged_583,0.0,0.0,0.0,0.0,0.0,171000.0,0.0,0.0,0.0,0.0
unsinged_584,0.0,0.0,0.0,0.0,0.0,55500.0,0.0,0.0,0.0,0.0
unsinged_585,0.0,0.0,0.0,0.0,0.0,77000.0,0.0,0.0,0.0,0.0
unsinged_586,0.0,0.0,0.0,0.0,0.0,73000.0,209010.0,0.0,0.0,0.0
unsinged_587,0.0,0.0,0.0,0.0,0.0,95600.0,0.0,0.0,0.0,0.0
unsinged_588,0.0,0.0,0.0,0.0,0.0,21000.0,0.0,0.0,0.0,0.0
unsinged_589,0.0,0.0,0.0,0.0,0.0,645955.0,0.0,0.0,0.0,0.0
unsinged_59,0.0,0.0,0.0,0.0,118800.0,0.0,0.0,116820.0,70620.0,49700.0
unsinged_590,0.0,0.0,0.0,0.0,0.0,137000.0,56760.0,0.0,0.0,0.0
unsinged_591,0.0,0.0,0.0,0.0,0.0,210800.0,0.0,0.0,0.0,0.0
unsinged_592,0.0,0.0,0.0,0.0,0.0,85400.0,0.0,0.0,0.0,0.0
unsinged_593,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0
unsinged_594,0.0,0.0,0.0,331000.0,0.0,293370.0,0.0,0.0,0.0,0.0
unsinged_595,0.0,0.0,0.0,0.0,0.0,63240.0,0.0,0.0,0.0,0.0
unsinged_596,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0
unsinged_597,0.0,0.0,0.0,0.0,0.0,633220.0,576050.0,66330.0,0.0,0.0
unsinged_598,0.0,0.0,0.0,0.0,0.0,62000.0,0.0,22110.0,0.0,0.0
unsinged_599,0.0,0.0,0.0,0.0,0.0,108900.0,0.0,0.0,0.0,0.0
unsinged_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699930.0,988780.0,250680.0
unsinged_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29320.0,0.0
unsinged_600,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0
unsinged_601,0.0,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,0.0
unsinged_602,0.0,0.0,0.0,93000.0,0.0,93500.0,0.0,0.0,0.0,0.0
unsinged_603,0.0,0.0,0.0,0.0,0.0,144690.0,83050.0,0.0,0.0,0.0
unsinged_604,0.0,0.0,0.0,0.0,0.0,115500.0,0.0,0.0,0.0,0.0
unsinged_605,0.0,0.0,0.0,0.0,0.0,117300.0,0.0,0.0,0.0,0.0
unsinged_606,0.0,0.0,0.0,0.0,0.0,88520.0,177040.0,50160.0,0.0,0.0
unsinged_607,0.0,0.0,0.0,0.0,0.0,125920.0,62960.0,0.0,0.0,0.0
unsinged_608,0.0,0.0,0.0,0.0,0.0,32500.0,0.0,0.0,0.0,0.0
unsinged_609,0.0,0.0,0.0,0.0,0.0,33000.0,0.0,0.0,0.0,0.0
unsinged_61,0.0,0.0,0.0,0.0,108900.0,107900.0,0.0,132500.0,132500.0,103300.0
unsinged_610,0.0,0.0,0.0,0.0,0.0,393010.0,0.0,0.0,0.0,0.0
unsinged_611,0.0,0.0,0.0,0.0,0.0,121080.0,0.0,0.0,0.0,0.0
unsinged_612,0.0,0.0,0.0,0.0,0.0,104070.0,0.0,0.0,0.0,0.0
unsinged_613,0.0,0.0,0.0,0.0,0.0,15000.0,30000.0,0.0,0.0,0.0
unsinged_614,0.0,0.0,0.0,0.0,0.0,179370.0,0.0,0.0,0.0,0.0
unsinged_615,0.0,0.0,0.0,0.0,0.0,33920.0,0.0,0.0,0.0,0.0
unsinged_616,0.0,0.0,0.0,0.0,0.0,60540.0,0.0,0.0,0.0,0.0
unsinged_617,0.0,0.0,0.0,0.0,0.0,307620.0,0.0,0.0,0.0,0.0
unsinged_618,0.0,0.0,0.0,0.0,0.0,156380.0,0.0,0.0,0.0,0.0
