,주문자ID,상품구매금액,나이,성별,유입경로,유입기기,사업자구분,회원구분,가입-최종주문기간,AgeGroup,region
1638,greenfox,821220,28,남자,전단지광고,모바일,사업자,사업자,283,25-29,강원도
1639,gs2482,201950,46,남자,전단지광고,PC,개인,일반,0,45-49,대구광역시
1640,gsxcar,876100,35,남자,전단지광고,모바일,사업자,사업자,203,35-39,울산광역시
1641,gu3013,400950,36,남자,이메일광고,PC,개인,일반,181,35-39,경상남도
1642,guapolee,585600,46,남자,SNS광고,모바일,개인,일반,275,45-49,전라북도
1643,gudsla79,173450,45,남자,전단지광고,모바일,사업자,사업자,0,45-49,인천광역시
1644,gugbab,103300,44,남자,전단지광고,모바일,사업자,사업자,7,40-44,부산광역시
1645,gugu1223,73000,47,여자,블로그광고,PC,개인,일반,333,45-49,서울특별시
1646,gugu8892,282130,34,여자,카카오톡광고,모바일,사업자,사업자,58,30-34,광주광역시
1647,gujawon9,426410,30,남자,전단지광고,모바일,사업자,사업자,78,30-34,서울특별시
1648,guksu4411,83790,45,남자,잡지광고,PC,사업자,사업자,0,45-49,강원도
1649,gumdoi72,122940,45,남자,SNS광고,모바일,사업자,일반,29,45-49,서울특별시
1650,gurrkadl123,242100,45,남자,지인추천,PC,사업자,사업자,3,45-49,전라북도
1651,gus3825,108570,47,남자,잡지광고,PC,개인,일반,0,45-49,경상남도
1652,gusdk2004,91350,45,남자,SNS광고,모바일,사업자,사업자,0,45-49,울산광역시
1653,gusgns,300510,30,남자,잡지광고,모바일,개인,일반,26,30-34,경상북도
1654,gusud7733,53600,43,남자,블로그광고,PC,개인,사업자,0,40-44,전라남도
1655,gydlfz,28480,44,남자,인터넷검색,PC,사업자,사업자,0,40-44,전라남도
1656,gyoo4005,754090,25,여자,전단지광고,PC,사업자,사업자,301,25-29,충청남도
1657,h991974,442480,37,여자,전단지광고,모바일,사업자,사업자,210,35-39,경상북도
1658,ha3648,534960,32,남자,인터넷검색,PC,사업자,사업자,212,30-34,대전광역시
1659,haha1486,746070,40,남자,인터넷검색,모바일,사업자,사업자,81,40-44,경기도
1660,haha4081,144030,40,남자,전단지광고,모바일,사업자,사업자,142,40-44,인천광역시
1661,haim0306,78800,45,남자,지인추천,모바일,사업자,사업자,52,45-49,경기도
1662,hainimi,271650,43,남자,잡지광고,모바일,사업자,사업자,100,40-44,강원도
1663,hakbro,102830,46,남자,지인추천,모바일,개인,일반,0,45-49,경기도
1664,hakkoya82,243360,43,남자,인터넷검색,모바일,사업자,사업자,1,40-44,서울특별시
1665,hakku83,1605340,40,남자,기타,모바일,사업자,일반,28,40-44,부산광역시
1666,haksun3,55870,32,남자,전단지광고,PC,사업자,사업자,207,30-34,경기도
1667,hallohanoi,132500,45,남자,기타,PC,사업자,사업자,0,45-49,서울특별시
1668,ham4091,418510,43,남자,블로그광고,PC,사업자,사업자,435,40-44,전라북도
1669,ham6990,4052180,40,남자,기타,PC,사업자,사업자,223,40-44,충청북도
1670,hamas96,177840,41,남자,인터넷검색,모바일,사업자,사업자,80,40-44,경기도
1671,hampusa,604100,35,남자,지인추천,모바일,사업자,사업자,202,35-39,강원도
1672,han7940,235470,45,남자,전단지광고,모바일,사업자,사업자,0,45-49,강원도
1673,hangi699497,77220,44,남자,전단지광고,모바일,사업자,사업자,0,40-44,경기도
1674,hans1778,218000,43,남자,블로그광고,PC,사업자,사업자,0,40-44,울산광역시
1675,hans2727,81790,45,남자,인터넷검색,모바일,사업자,사업자,2,45-49,경기도
1676,hansokkeum,176550,45,남자,기타,PC,사업자,사업자,0,45-49,전라북도
1677,hantolry,113760,46,남자,블로그광고,PC,개인,일반,170,45-49,서울특별시
1678,hanusofood,103300,47,남자,인터넷검색,PC,개인,일반,0,45-49,서울특별시
1679,hanusomeat,118250,44,남자,전단지광고,모바일,사업자,사업자,0,40-44,서울특별시
1680,hanwoo628383,1633590,40,남자,인터넷검색,모바일,사업자,사업자,108,40-44,경상북도
1681,hanwookung,236610,26,남자,카카오톡광고,모바일,사업자,사업자,22,25-29,인천광역시
1682,hanwoori,3215310,40,남자,인터넷기사광고,PC,개인,전화주문 고객,775,40-44,서울특별시
1683,hanywony,644000,57,남자,인터넷기사광고,PC,사업자,사업자,0,55-59,경기도
1684,hanywony04,392140,49,남자,블로그광고,모바일,개인,일반,82,45-49,경기도
1685,hanywony49,135000,48,남자,블로그광고,모바일,개인,일반,0,45-49,경기도
1686,haohao1441,1772110,66,남자,전단지광고,PC,사업자,사업자,119,65-69,경기도
1687,haok0525,4008905,34,남자,전단지광고,PC,사업자,사업자,170,30-34,경상남도
1688,happy00602,229020,36,남자,전단지광고,PC,개인,일반,59,35-39,제주특별자치도
1689,happy3634,626930,35,여자,유튜브광고,PC,사업자,사업자,85,35-39,서울특별시
1690,happyyoga,237720,27,남자,잡지광고,모바일,사업자,사업자,27,25-29,대전광역시
1691,harang0401,121500,42,남자,인터넷검색,모바일,사업자,사업자,16,40-44,충청남도
1692,harujapk,364380,50,남자,전단지광고,PC,사업자,사업자,3,50-54,경기도
1693,haruki26,76400,45,남자,인터넷검색,모바일,사업자,사업자,0,45-49,서울특별시
1694,hasoo0529,254210,43,남자,SNS광고,모바일,사업자,사업자,393,40-44,강원도
1695,hawanho,197200,46,남자,기타,PC,개인,일반,0,45-49,서울특별시
1696,hayami0206,265650,31,남자,전단지광고,모바일,개인,일반,76,30-34,경기도
1697,hbl7272,577120,59,여자,인터넷기사광고,모바일,사업자,사업자,313,55-59,경기도
1698,hcg0916,57220,44,남자,전단지광고,모바일,사업자,사업자,0,40-44,경기도
1699,hdd5031010,119020,44,남자,전단지광고,PC,개인,일반,2,40-44,전라북도
1700,hearyung2,1054960,24,남자,카카오톡광고,모바일,사업자,딜러 유치 회원,265,20-24,울산광역시
1701,heaven9k,78870,42,남자,전단지광고,PC,개인,일반,3,40-44,서울특별시
1702,hee6489,354750,42,남자,인터넷검색,PC,사업자,사업자,72,40-44,경기도
1703,hee710921,90500,45,남자,블로그광고,PC,사업자,사업자,0,45-49,인천광역시
1704,hee85,132920,47,남자,전단지광고,모바일,개인,일반,45,45-49,울산광역시
1705,hee850,78870,44,남자,잡지광고,모바일,사업자,사업자,0,40-44,울산광역시
1706,heechel85,1878780,21,남자,잡지광고,PC,사업자,사업자,103,20-24,경상북도
1707,hehaho7,2450520,48,남자,기타,모바일,사업자,사업자,151,45-49,경기도
1708,hello0677,314800,45,남자,전단지광고,PC,사업자,사업자,6,45-49,부산광역시
1709,hello22v,1416900,40,남자,지인추천,모바일,사업자,사업자,288,40-44,경상북도
1710,hellopan,104800,45,남자,전단지광고,PC,사업자,사업자,0,45-49,경상남도
1711,helloxg,1525690,52,남자,잡지광고,모바일,사업자,사업자,61,50-54,부산광역시
1712,helloxg17,1089220,21,여자,카카오톡광고,모바일,개인,일반,75,20-24,부산광역시
1713,her8,172700,42,남자,블로그광고,PC,사업자,사업자,331,40-44,충청남도
1714,her8487,1208200,40,남자,지인추천,모바일,개인,일반,173,40-44,세종특별자치시
1715,heri3608,91890,46,남자,기타,PC,개인,일반,0,45-49,경기도
1716,heunsug89,658880,37,남자,SNS광고,모바일,개인,일반,93,35-39,경기도
1717,hg0765,82170,45,남자,전단지광고,모바일,사업자,사업자,0,45-49,대전광역시
1718,hgm5790,61900,47,남자,전단지광고,PC,사업자,일반,0,45-49,경기도
1719,hh9937,3840090,40,여자,전단지광고,모바일,사업자,사업자,215,40-44,경상남도
1720,hhj0509,523950,40,여자,잡지광고,모바일,사업자,사업자,489,40-44,전라남도
1721,hhs0901,357800,45,남자,전단지광고,PC,사업자,사업자,197,45-49,경상북도
1722,hi8154,319670,43,남자,전단지광고,모바일,사업자,사업자,50,40-44,경상북도
1723,highland,372420,48,남자,블로그광고,PC,사업자,사업자,0,45-49,서울특별시
1724,higldog,662280,40,남자,지인추천,모바일,개인,일반,85,40-44,경상남도
1725,himan1128,204600,45,남자,잡지광고,PC,사업자,사업자,0,45-49,대전광역시
1726,himan112800,152790,47,남자,SNS광고,모바일,사업자,일반,0,45-49,대전광역시
1727,himan7153,76400,47,남자,지인추천,모바일,개인,일반,0,45-49,대전광역시
1728,hirpdud,209920,43,남자,인터넷검색,PC,사업자,사업자,18,40-44,부산광역시
1729,hirpdud76,422220,41,남자,기타,PC,사업자,사업자,207,40-44,부산광역시
1730,hj110803,1678310,45,남자,전단지광고,모바일,사업자,사업자,85,45-49,경상북도
1731,hj12358,298560,43,남자,잡지광고,PC,사업자,사업자,82,40-44,경상북도
1732,hj6670,736260,40,남자,전단지광고,PC,사업자,일반,5,40-44,충청남도
1733,hj85104,191170,42,남자,SNS광고,모바일,사업자,사업자,286,40-44,부산광역시
1734,hjkwon26,77000,48,남자,블로그광고,PC,개인,일반,0,45-49,인천광역시
1735,hjljq55555,971975,78,남자,인터넷검색,모바일,사업자,딜러 유치 회원,1,75-79,울산광역시
1736,hjs517,1311150,40,여자,지인추천,PC,사업자,사업자,259,40-44,경상남도
1737,hjs5840,1150840,36,남자,지인추천,PC,개인,일반,100,35-39,서울특별시
1738,hjsryjsr,3457430,40,남자,잡지광고,모바일,사업자,사업자,369,40-44,강원도
1739,hjwkd00,75820,43,여자,SNS광고,모바일,개인,일반,0,40-44,전라북도
1740,hk771121,527810,31,남자,잡지광고,모바일,사업자,사업자,56,30-34,강원도
1741,hkb617,54120,44,남자,지인추천,PC,사업자,사업자,0,40-44,부산광역시
1742,hkjj0803,335510,43,남자,전단지광고,모바일,개인,일반,40,40-44,대전광역시
1743,hm8547,187330,40,남자,인터넷기사광고,PC,사업자,사업자,313,40-44,충청남도
1744,hmh7982,163000,46,남자,잡지광고,모바일,사업자,사업자,0,45-49,서울특별시
1745,hminki777,63620,47,남자,전단지광고,모바일,사업자,일반,0,45-49,경기도
1746,hmj8212,66000,47,남자,SNS광고,모바일,개인,일반,1,45-49,경기도
1747,hms1217,1077840,25,남자,기타,모바일,사업자,사업자,137,25-29,충청북도
1748,hnlee93,4883730,29,남자,지인추천,모바일,사업자,딜러 유치 회원,180,25-29,부산광역시
1749,hnp1409,466570,46,남자,전단지광고,PC,사업자,사업자,1,45-49,전라남도
1750,hnylovebhh,419930,46,남자,전단지광고,모바일,사업자,사업자,14,45-49,부산광역시
1751,ho5439,141450,47,남자,SNS광고,모바일,사업자,일반,342,45-49,대구광역시
1752,hoer301,62000,47,남자,블로그광고,PC,개인,일반,0,45-49,강원도
1753,hoeyoung33,520600,53,남자,잡지광고,PC,사업자,사업자,31,50-54,충청북도
1754,hogahosik,83300,44,남자,기타,모바일,사업자,사업자,0,40-44,경기도
1755,hoho33319,93500,45,남자,블로그광고,PC,개인,사업자,0,45-49,경상북도
1756,hoho4054,409900,35,남자,잡지광고,모바일,사업자,사업자,66,35-39,경상북도
1757,hoho8939,140750,47,남자,블로그광고,PC,개인,일반,0,45-49,대전광역시
1758,hojo1006,1130175,53,남자,지인추천,모바일,사업자,사업자,127,50-54,부산광역시
1759,home2622,6251050,37,남자,신문광고,PC,사업자,사업자,421,35-39,경상북도
1760,hometwo0713,204300,43,남자,SNS광고,모바일,사업자,사업자,51,40-44,서울특별시
1761,honest2t,3456030,40,남자,지인추천,PC,사업자,사업자,300,40-44,전라남도
1762,honestk73,1998240,40,여자,전단지광고,PC,사업자,사업자,198,40-44,경기도
1763,honey845,55870,47,남자,블로그광고,PC,개인,일반,0,45-49,서울특별시
1764,honeytopokki,2100340,40,여자,인터넷검색,PC,사업자,사업자,189,40-44,경기도
1765,hong,230020,36,남자,전단지광고,모바일,사업자,사업자,5,35-39,전라남도
1766,hong2674,576470,50,남자,인터넷검색,PC,사업자,사업자,0,50-54,전라남도
1767,hong830802,157200,38,남자,카카오톡광고,모바일,사업자,사업자,13,35-39,울산광역시
1768,hosk1025,325700,47,남자,SNS광고,모바일,개인,일반,146,45-49,광주광역시
1769,hostlee,256740,34,남자,카카오톡광고,모바일,사업자,사업자,127,30-34,경상북도
1770,hotelgaden,101640,34,남자,유튜브광고,PC,사업자,사업자,0,30-34,경기도
1771,house3809,1345580,40,여자,인터넷기사광고,PC,사업자,사업자,373,40-44,충청남도
1772,hows21,137330,46,남자,지인추천,모바일,개인,일반,2,45-49,경상북도
1773,hoya3367,839910,47,남자,전단지광고,모바일,사업자,사업자,88,45-49,부산광역시
1774,hpw2080,331960,27,여자,카카오톡광고,모바일,사업자,사업자,111,25-29,부산광역시
1775,hr9313,331410,33,남자,이메일광고,PC,사업자,사업자,365,30-34,대전광역시
1776,hs358,61470,43,남자,SNS광고,모바일,사업자,사업자,395,40-44,경기도
1777,hs96148589,49700,46,남자,SNS광고,모바일,개인,일반,0,45-49,광주광역시
1778,hschina,482200,48,남자,전단지광고,모바일,사업자,일반,0,45-49,경기도
1779,hsh1346,112500,48,남자,기타,PC,개인,일반,0,45-49,인천광역시
1780,hsj9190,108900,45,남자,지인추천,모바일,사업자,사업자,0,45-49,경기도
1781,hsjnana6012,70000,47,남자,전단지광고,모바일,개인,일반,0,45-49,충청남도
1782,hsm9576,76400,47,남자,전단지광고,PC,개인,일반,0,45-49,경기도
1783,hsr032200,77000,47,남자,블로그광고,PC,개인,일반,0,45-49,전라북도
1784,hui241,168440,48,남자,블로그광고,PC,개인,일반,0,45-49,강원도
1785,hunny890,222560,41,남자,인터넷기사광고,PC,개인,일반,256,40-44,경상북도
1786,hwajeong,2775890,25,남자,잡지광고,PC,사업자,사업자,373,25-29,울산광역시
1787,hwang6169,172860,41,남자,잡지광고,모바일,사업자,일반,7,40-44,경상남도
1788,hwayoook,332000,46,남자,SNS광고,모바일,사업자,사업자,0,45-49,제주특별자치도
1789,hy6101,291900,42,남자,전단지광고,PC,사업자,사업자,181,40-44,경기도
1790,hy9354,722660,55,남자,블로그광고,모바일,사업자,사업자,125,55-59,서울특별시
1791,hydro0718,70670,36,남자,지인추천,모바일,사업자,사업자,71,35-39,경기도
1792,hyemin4011,187790,44,남자,블로그광고,PC,개인,사업자,1,40-44,전라남도
1793,hyesoo102,263000,46,남자,기타,모바일,사업자,사업자,0,45-49,인천광역시
1794,hyh3cc,59500,24,남자,카카오톡광고,모바일,사업자,사업자,13,20-24,세종특별자치시
1795,hyohee87,236580,41,남자,인터넷검색,PC,사업자,사업자,107,40-44,경상남도
1796,hyppyinss,247880,57,남자,지인추천,모바일,사업자,딜러 유치 회원,0,55-59,울산광역시
1797,hyppyinss12,194440,47,남자,SNS광고,모바일,개인,일반,7,45-49,울산광역시
1798,hys0929,258860,48,남자,블로그광고,PC,개인,일반,207,45-49,제주특별자치도
1799,hyujun85,1630020,38,남자,전단지광고,모바일,사업자,사업자,322,35-39,인천광역시
1800,hyukjjin,67840,47,남자,SNS광고,모바일,개인,일반,0,45-49,경상북도
1801,hyunjoo2128,638130,48,남자,지인추천,PC,사업자,사업자,1,45-49,경상남도
1802,hyunju6156,235800,39,남자,지인추천,모바일,사업자,사업자,122,35-39,광주광역시
1803,hyunjung741208,211000,48,남자,블로그광고,모바일,개인,일반,36,45-49,광주광역시
1804,hyunmi213,1001660,27,여자,전단지광고,모바일,개인,일반,163,25-29,제주특별자치도
1805,hyunmiri17,275800,28,여자,전단지광고,모바일,사업자,사업자,85,25-29,서울특별시
1806,hyunsung282,281940,39,남자,잡지광고,PC,사업자,사업자,0,35-39,충청남도
1807,icalus2032,192190,42,남자,기타,PC,사업자,사업자,30,40-44,경기도
1808,icelu,1203280,40,남자,잡지광고,모바일,개인,일반,356,40-44,경상남도
